id,firstname,lastname,birthyear,zipcode
5253,Sarah,Smith,1996,19467
5254,Michael,Rodriguez,1991,12911
5255,David,Martinez,1994,11517
5256,James,Miller,1989,19822
5257,John,Miller,1978,17176
5258,John,Miller,1981,12242
5259,Michael,Garcia,1970,12339
5260,William,Williams,1996,19619
5261,William,Brown,1973,19236
5262,Olivia,Rodriguez,1996,11308
5263,Emily,Williams,1976,15017
5264,Sarah,Johnson,1994,12253
5265,Sarah,Rodriguez,1982,17513
5266,Jane,Brown,1999,13373
5267,Olivia,Williams,1986,15848
5268,John,Garcia,1989,11579
5269,William,Garcia,1980,13624
5270,Jane,Williams,1993,12120
5271,John,Rodriguez,1989,19171
5272,Emma,Rodriguez,1978,10372
5273,James,Miller,1985,17117
5274,David,Rodriguez,1994,12563
5275,David,Jones,2000,18825
5276,James,Miller,1994,10281
5277,Emma,Rodriguez,1976,10929
5278,John,Garcia,1998,13077
5279,Jane,Davis,1983,19583
5280,Sarah,Johnson,1987,17278
5281,Sarah,Miller,1986,10871
5282,John,Rodriguez,1973,19443
5283,William,Smith,1975,11580
5284,James,Jones,1998,13931
5285,John,Jones,1999,10309
5286,William,Miller,1986,12739
5287,Olivia,Rodriguez,1983,19918
5288,Sarah,Smith,1978,18164
5289,Michael,Davis,1998,10329
5290,Michael,Johnson,1975,12161
5291,Sarah,Garcia,1982,14371
5292,James,Jones,1980,16829
5293,John,Garcia,1993,13555
5294,William,Davis,1977,12548
5295,Jane,Jones,1993,14857
5296,Michael,Martinez,1998,14907
5297,William,Miller,2000,18955
5298,William,Jones,1994,10226
5299,David,Martinez,1976,15583
5300,John,Smith,1997,10626
5301,Emily,Davis,1978,16407
5302,David,Rodriguez,1999,17386
5303,Jane,Smith,1992,13584
5304,Michael,Martinez,1982,19823
5305,Emma,Smith,1990,19740
5306,Sarah,Martinez,1974,16625
5307,John,Smith,1974,11332
5308,Emily,Smith,1995,18132
5309,David,Davis,1975,10711
5310,John,Miller,1970,16293
5311,Emma,Jones,1972,11362
5312,Olivia,Martinez,1998,17270
5313,Michael,Davis,1998,19397
5314,John,Martinez,1993,19932
5315,Michael,Brown,1975,16870
5316,James,Smith,1981,12493
5317,James,Smith,1999,19770
5318,James,Smith,1996,16017
5319,David,Johnson,2000,12598
5320,Olivia,Martinez,1993,10948
5321,John,Rodriguez,1989,19332
5322,Michael,Miller,1974,15235
5323,Olivia,Johnson,1972,18224
5324,Sarah,Jones,1985,12147
5325,Emily,Smith,1977,13646
5326,Sarah,Williams,1970,17416
5327,Sarah,Brown,1984,11782
5328,Olivia,Smith,1991,14923
5329,Emma,Williams,1974,16559
5330,William,Williams,1989,12944
5331,William,Williams,1976,17556
5332,David,Miller,1993,16242
5333,John,Garcia,1973,10101
5334,Olivia,Brown,1996,16672
5335,Emma,Miller,1977,17652
5336,John,Rodriguez,1988,14812
5337,Michael,Martinez,1975,13314
5338,Jane,Johnson,1980,15989
5339,James,Davis,1970,18946
5340,Sarah,Johnson,2000,19732
5341,Olivia,Brown,1974,10195
5342,Emma,Jones,1978,13105
5343,Emma,Brown,1995,18491
5344,William,Brown,1974,14596
5345,William,Rodriguez,1992,18035
5346,Emma,Davis,1972,13463
5347,Jane,Miller,1972,17424
5348,James,Johnson,1992,18716
5349,Michael,Miller,1976,12161
5350,David,Johnson,1980,16803
5351,Emily,Martinez,1977,15568
5352,Olivia,Davis,1991,16091
5353,John,Brown,1971,17285
5354,James,Garcia,1970,17317
5355,David,Martinez,1986,11764
5356,James,Smith,1997,15223
5357,John,Jones,1987,15168
5358,Sarah,Miller,2000,18634
5359,Sarah,Williams,1978,12312
5360,Emma,Miller,1992,10156
5361,David,Garcia,1998,11836
5362,David,Davis,1972,11270
5363,Olivia,Martinez,1983,16057
5364,David,Miller,1974,10021
5365,Olivia,Jones,1993,12589
5366,Jane,Davis,1994,15211
5367,Emily,Brown,1999,10969
5368,John,Jones,1982,16732
5369,Michael,Rodriguez,1987,11820
5370,Emily,Rodriguez,1990,19858
5371,John,Rodriguez,1991,16219
5372,Sarah,Davis,1997,13417
5373,Jane,Johnson,1991,14683
5374,David,Brown,1977,14306
5375,William,Rodriguez,1972,13640
5376,Emily,Johnson,1979,16814
5377,Michael,Smith,1990,18714
5378,Michael,Miller,1995,17313
5379,James,Brown,1989,15373
5380,Michael,Davis,1991,17363
5381,Olivia,Martinez,1992,17940
5382,Michael,Jones,1997,17696
5383,Emily,Martinez,1981,10310
5384,Sarah,Jones,1970,15240
5385,David,Smith,1976,14470
5386,Olivia,Jones,1986,17183
5387,John,Williams,1986,15943
5388,Emma,Garcia,1981,10948
5389,Emma,Jones,1992,15753
5390,Sarah,Johnson,1980,15077
5391,Emily,Smith,1976,10380
5392,David,Brown,1983,17193
5393,Michael,Martinez,1974,18384
5394,John,Johnson,1994,15908
5395,Jane,Smith,1980,11608
5396,Olivia,Johnson,1973,18601
5397,Sarah,Brown,1970,17703
5398,Emily,Williams,2000,11859
5399,Jane,Garcia,1986,14512
5400,Jane,Garcia,1983,17646
5401,Jane,Martinez,1987,15165
5402,Sarah,Williams,1977,17625
5403,James,Garcia,1974,18947
5404,John,Martinez,1980,12558
5405,Michael,Garcia,1974,15333
5406,John,Garcia,1971,15174
5407,Olivia,Williams,1976,10246
5408,Jane,Smith,1982,10031
5409,Emily,Brown,1979,12860
5410,Emma,Jones,1974,19085
5411,James,Davis,1977,13131
5412,Olivia,Johnson,1998,19169
5413,Olivia,Johnson,1974,16935
5414,John,Davis,1997,10575
5415,Emma,Martinez,1995,11454
5416,David,Smith,1972,11095
5417,Michael,Jones,1976,18028
5418,Emily,Rodriguez,1974,14157
5419,James,Brown,1998,10143
5420,Emma,Williams,1976,18476
5421,Jane,Rodriguez,1976,10479
5422,Jane,Williams,1983,17845
5423,Michael,Williams,1971,15204
5424,Sarah,Miller,1970,14091
5425,Michael,Rodriguez,1997,12146
5426,Sarah,Johnson,1979,15960
5427,Olivia,Martinez,1998,18150
5428,Emma,Martinez,1990,10329
5429,John,Martinez,1991,19451
5430,William,Miller,1987,17353
5431,Emily,Martinez,1979,10145
5432,Sarah,Johnson,1996,15859
5433,Olivia,Smith,1974,19746
5434,James,Miller,1983,16930
5435,William,Rodriguez,1985,11813
5436,James,Martinez,1987,15804
5437,James,Rodriguez,1983,14758
5438,James,Brown,1976,18814
5439,James,Brown,1971,10130
5440,Michael,Johnson,1975,12979
5441,Michael,Garcia,1998,19826
5442,Olivia,Garcia,1990,10948
5443,Olivia,Miller,1992,10107
5444,Olivia,Miller,1983,12622
5445,Sarah,Smith,1970,18416
5446,James,Martinez,1974,10428
5447,James,Johnson,1976,17900
5448,John,Jones,1977,17064
5449,Emma,Johnson,1973,14108
5450,Michael,Williams,1994,19769
5451,Jane,Brown,1982,13102
5452,Emily,Brown,1983,13170
5453,Emily,Garcia,1978,16251
5454,Sarah,Rodriguez,1983,11067
5455,Emma,Miller,1977,14037
5456,Michael,Brown,2000,19726
5457,David,Jones,1979,13754
5458,Olivia,Rodriguez,1999,16429
5459,Jane,Rodriguez,1980,17882
5460,William,Rodriguez,1977,15476
5461,David,Johnson,1992,10878
5462,Jane,Miller,1988,13378
5463,Olivia,Martinez,1997,16162
5464,Michael,Brown,1970,11477
5465,Sarah,Williams,1997,10489
5466,Jane,Williams,1972,19507
5467,Sarah,Jones,1971,16590
5468,James,Jones,1971,16151
5469,William,Rodriguez,1997,18596
5470,David,Smith,1986,17349
5471,Sarah,Miller,2000,18175
5472,James,Williams,1985,18178
5473,Emily,Rodriguez,1984,13804
5474,James,Williams,1992,15380
5475,Jane,Miller,1981,15686
5476,Emily,Smith,1985,15493
5477,David,Miller,1990,18338
5478,Olivia,Williams,1983,12618
5479,John,Brown,1990,14499
5480,Jane,Johnson,1989,16690
5481,Emily,Jones,1971,10858
5482,Olivia,Williams,1987,18742
5483,James,Smith,1971,18773
5484,Olivia,Martinez,1982,12422
5485,Sarah,Johnson,1988,18733
5486,Olivia,Smith,1984,12402
5487,Emma,Smith,1980,15372
5488,William,Davis,1981,10339
5489,William,Garcia,1978,11979
5490,Sarah,Miller,1983,11310
5491,Jane,Williams,2000,12774
5492,Michael,Brown,1973,17853
5493,Michael,Jones,1996,18579
5494,Emily,Rodriguez,1971,18999
5495,James,Johnson,1984,10435
5496,James,Miller,1971,11103
5497,Emily,Rodriguez,1989,13478
5498,Sarah,Martinez,1992,19345
5499,William,Johnson,1991,17330
5500,John,Smith,2000,19881
5501,John,Rodriguez,1999,18410
5502,Olivia,Martinez,1992,10539
5503,Sarah,Brown,1974,16879
5504,William,Davis,1974,11472
5505,Sarah,Rodriguez,1981,15382
5506,Emily,Miller,1970,16521
5507,Sarah,Jones,1985,17661
5508,Emily,Miller,1994,12097
5509,John,Rodriguez,1985,15175
5510,Emma,Garcia,1977,13251
5511,Emma,Garcia,1990,18484
5512,Emma,Miller,1971,11437
5513,William,Smith,1983,18531
5514,David,Williams,1984,18771
5515,Emily,Williams,1993,16379
5516,Olivia,Jones,1981,14183
5517,Michael,Garcia,1987,19470
5518,Sarah,Williams,1970,16046
5519,John,Johnson,1990,13646
5520,John,Garcia,1997,13435
5521,William,Jones,1989,12545
5522,Michael,Williams,1972,11069
5523,Olivia,Johnson,1996,19455
5524,Emily,Davis,1992,17729
5525,William,Jones,1970,10365
5526,Sarah,Williams,1983,18808
5527,Olivia,Rodriguez,1974,11660
5528,Emily,Brown,1972,10757
5529,William,Rodriguez,1983,19065
5530,James,Williams,1977,13062
5531,William,Smith,1996,19326
5532,Olivia,Williams,1982,16541
5533,David,Brown,1980,14400
5534,Emily,Brown,1992,12998
5535,John,Martinez,1982,14057
5536,Jane,Rodriguez,1972,16343
5537,Sarah,Johnson,1979,12798
5538,John,Jones,1975,14350
5539,Emma,Brown,1976,14180
5540,Olivia,Martinez,1970,18446
5541,Sarah,Miller,1978,19199
5542,Emma,Jones,1972,14939
5543,John,Garcia,1994,10010
5544,Jane,Smith,1976,14033
5545,Sarah,Smith,1972,15342
5546,Sarah,Martinez,1982,14397
5547,William,Davis,1973,19165
5548,Sarah,Garcia,1976,17779
5549,Olivia,Rodriguez,1994,14736
5550,Emma,Davis,1993,10087
5551,Emily,Williams,1990,15850
5552,Emily,Rodriguez,1991,18050
5553,Michael,Miller,1971,11821
5554,Sarah,Davis,2000,19748
5555,Jane,Rodriguez,1971,10355
5556,Michael,Davis,1972,13003
5557,Emily,Johnson,1983,14927
5558,Jane,Johnson,2000,15366
5559,Michael,Martinez,1998,14738
5560,Michael,Williams,1970,17873
5561,James,Garcia,1992,10984
5562,Michael,Brown,1995,17999
5563,David,Jones,1971,14719
5564,Michael,Jones,1994,19502
5565,William,Williams,1986,18668
5566,Olivia,Miller,2000,12891
5567,John,Davis,1996,13513
5568,Olivia,Garcia,1971,17178
5569,Michael,Jones,1982,10646
5570,Jane,Williams,1983,12499
5571,David,Rodriguez,1986,17373
5572,James,Williams,1999,10030
5573,John,Miller,1989,11817
5574,Michael,Brown,1987,16165
5575,Jane,Williams,1996,11114
5576,Jane,Davis,1980,14240
5577,James,Miller,1974,14295
5578,Jane,Martinez,1987,14206
5579,John,Davis,1974,11215
5580,Olivia,Rodriguez,1998,15614
5581,Sarah,Garcia,1998,10054
5582,Jane,Williams,1988,17657
5583,Sarah,Garcia,1992,18270
5584,Jane,Williams,1982,11623
5585,Sarah,Garcia,1990,14767
5586,James,Garcia,1980,10730
5587,William,Garcia,1976,14425
5588,John,Jones,1978,15283
5589,David,Williams,1992,15866
5590,Jane,Garcia,1983,10709
5591,William,Davis,1992,13401
5592,Jane,Davis,1979,15945
5593,Olivia,Martinez,1991,14726
5594,Sarah,Miller,1987,10505
5595,David,Jones,1972,13715
5596,Emma,Miller,1996,17277
5597,Sarah,Williams,1979,17921
5598,John,Martinez,1981,18341
5599,William,Jones,1989,16727
5600,David,Martinez,1970,16649
5601,James,Garcia,1987,19296
5602,Sarah,Williams,1982,11695
5603,David,Miller,1994,18473
5604,Michael,Williams,1996,12825
5605,David,Miller,1981,19832
5606,Sarah,Davis,1989,10691
5607,John,Jones,1980,13553
5608,Emily,Smith,1983,10627
5609,James,Smith,1977,14869
5610,Emily,Williams,1973,19556
5611,Emily,Johnson,1989,10352
5612,Sarah,Jones,1985,15369
5613,James,Davis,1987,14364
5614,John,Brown,1970,15822
5615,John,Jones,1976,10890
5616,James,Jones,1981,17385
5617,Sarah,Davis,1981,12126
5618,Jane,Garcia,1971,18729
5619,David,Martinez,1974,19484
5620,William,Martinez,1998,13399
5621,Emma,Jones,1977,12467
5622,James,Davis,1984,16613
5623,Sarah,Rodriguez,1989,14979
5624,James,Martinez,1984,14440
5625,David,Brown,1985,15841
5626,John,Smith,1974,12235
5627,James,Garcia,1993,11610
5628,David,Davis,1991,12582
5629,Michael,Davis,1992,19245
5630,Jane,Jones,1985,13086
5631,Michael,Garcia,1973,15794
5632,Emma,Davis,1998,18504
5633,David,Johnson,1970,14833
5634,William,Davis,1973,16598
5635,David,Johnson,1978,19503
5636,William,Williams,1970,12171
5637,David,Davis,1986,17014
5638,Emma,Miller,1988,10887
5639,John,Jones,1994,14605
5640,Emily,Martinez,1979,14288
5641,John,Martinez,1973,14199
5642,David,Rodriguez,1984,17940
5643,Olivia,Williams,1982,17938
5644,John,Rodriguez,1975,14940
5645,James,Brown,1980,12482
5646,John,Brown,1988,19672
5647,Olivia,Johnson,1995,16713
5648,Sarah,Williams,1978,11109
5649,Emily,Rodriguez,1990,11187
5650,William,Martinez,1998,16005
5651,John,Jones,2000,14258
5652,Jane,Davis,1987,10685
5653,Sarah,Martinez,1974,19762
5654,Emily,Rodriguez,1971,12779
5655,James,Jones,1974,14195
5656,Sarah,Smith,1970,17135
5657,John,Miller,1994,14278
5658,Emily,Williams,1992,18912
5659,John,Miller,1990,19348
5660,James,Martinez,1980,16509
5661,Emma,Rodriguez,1982,14467
5662,Jane,Smith,1990,12002
5663,Emily,Williams,1970,11844
5664,James,Davis,1998,11749
5665,Sarah,Williams,1972,17288
5666,William,Smith,1975,11900
5667,William,Martinez,1997,19272
5668,Emily,Davis,1972,10829
5669,Emma,Williams,1980,17778
5670,William,Miller,1991,12029
5671,David,Miller,1983,13775
5672,Sarah,Johnson,1982,15532
5673,Emily,Brown,1988,18123
5674,James,Williams,1996,15826
5675,John,Miller,1991,11579
5676,Michael,Davis,1985,16265
5677,Emily,Miller,1970,17095
5678,Emily,Davis,1986,18112
5679,James,Davis,1985,16570
5680,Jane,Garcia,1983,16944
5681,Jane,Williams,1979,13358
5682,John,Jones,1973,14064
5683,William,Martinez,1978,19528
5684,Olivia,Miller,1989,14515
5685,James,Johnson,1984,14900
5686,John,Miller,1983,19862
5687,Jane,Brown,1986,12915
5688,Olivia,Jones,1984,15917
5689,Olivia,Brown,1972,16543
5690,James,Williams,1983,12080
5691,John,Davis,1990,16606
5692,John,Williams,1989,16082
5693,Emily,Smith,1995,19760
5694,David,Garcia,1999,15205
5695,Jane,Martinez,1985,17705
5696,Michael,Miller,1994,13287
5697,Emily,Davis,1988,19839
5698,Emily,Davis,1984,15817
5699,Emily,Williams,1978,15080
5700,Olivia,Jones,1981,11333
5701,James,Williams,1973,19881
5702,Emily,Jones,1972,11889
5703,Sarah,Martinez,1985,19293
5704,Sarah,Johnson,1975,17375
5705,John,Miller,1998,13901
5706,Michael,Martinez,1995,19276
5707,Emily,Garcia,1983,19652
5708,Emma,Brown,1998,11140
5709,David,Williams,1974,19110
5710,William,Brown,1991,18451
5711,William,Jones,1993,12762
5712,Michael,Brown,1979,11839
5713,Emma,Miller,1978,12067
5714,John,Smith,1976,13499
5715,Jane,Rodriguez,1982,17932
5716,Emily,Smith,1978,15457
5717,Emma,Rodriguez,1972,16714
5718,Emily,Davis,2000,17166
5719,Michael,Jones,1979,15282
5720,Sarah,Jones,1973,16915
5721,Emily,Smith,1993,12028
5722,Emily,Brown,1976,11406
5723,Jane,Miller,1972,11862
5724,Sarah,Jones,1986,19015
5725,Michael,Rodriguez,1973,11413
5726,James,Johnson,1986,17570
5727,William,Davis,1996,17321
5728,Sarah,Williams,1981,11140
5729,John,Williams,1993,13568
5730,Olivia,Jones,1975,15585
5731,William,Garcia,1989,18879
5732,Olivia,Jones,1981,16984
5733,Michael,Davis,1986,12645
5734,James,Johnson,1978,19805
5735,Michael,Brown,1981,13797
5736,Jane,Johnson,1973,11092
5737,David,Johnson,1987,15153
5738,Olivia,Martinez,1977,14616
5739,Olivia,Martinez,1995,10809
5740,John,Davis,1972,11033
5741,Emily,Davis,1971,16031
5742,Olivia,Miller,1981,16531
5743,John,Johnson,1985,11917
5744,David,Rodriguez,1975,18859
5745,Michael,Martinez,1979,13947
5746,Emily,Davis,1993,15063
5747,James,Miller,1989,17592
5748,Emma,Williams,1974,16689
5749,Michael,Martinez,1990,19060
5750,James,Martinez,1972,10633
5751,Jane,Garcia,1978,13122
5752,John,Johnson,1977,18851
5753,William,Williams,1998,10417
5754,Sarah,Martinez,1997,10444
5755,William,Miller,1987,14018
5756,John,Garcia,1985,10454
5757,James,Jones,1988,16577
5758,Olivia,Johnson,1972,17647
5759,Michael,Williams,1976,19554
5760,John,Jones,1970,16056
5761,Emma,Johnson,1973,12890
5762,Emily,Jones,2000,11674
5763,William,Jones,1973,14008
5764,Jane,Brown,1986,10851
5765,William,Williams,1995,17296
5766,Emma,Johnson,2000,19093
5767,Jane,Johnson,1991,16088
5768,Emma,Brown,1996,11525
5769,James,Martinez,1977,19806
5770,John,Williams,1976,11031
5771,Emma,Jones,1978,19219
5772,Michael,Miller,1970,16135
5773,Emma,Miller,1995,12726
5774,Emily,Martinez,1987,12284
5775,Emma,Martinez,1997,19036
5776,Sarah,Jones,1994,16460
5777,Michael,Brown,1994,12918
5778,David,Smith,1990,19457
5779,Emma,Brown,1983,15769
5780,Olivia,Rodriguez,1976,14367
5781,Michael,Williams,1986,14567
5782,Olivia,Martinez,1984,14845
5783,Michael,Martinez,1997,13490
5784,Olivia,Brown,1984,17883
5785,John,Rodriguez,1978,18004
5786,Jane,Brown,1978,14628
5787,Emily,Davis,1995,12460
5788,Jane,Smith,1989,19703
5789,John,Smith,2000,18608
5790,John,Rodriguez,1996,17323
5791,Emily,Davis,1994,16231
5792,William,Davis,1983,17149
5793,Michael,Davis,1990,18886
5794,David,Brown,1997,19853
5795,James,Garcia,1998,19500
5796,John,Johnson,1974,15955
5797,Emma,Garcia,1970,10033
5798,William,Johnson,1976,12929
5799,David,Smith,1972,18241
5800,William,Williams,1970,10206
5801,John,Martinez,1992,15866
5802,William,Jones,1991,11353
5803,William,Martinez,1973,11506
5804,Jane,Rodriguez,1995,11751
5805,Sarah,Garcia,1998,14626
5806,Michael,Davis,2000,16188
5807,Emily,Martinez,1999,15375
5808,Michael,Davis,1992,17778
5809,William,Davis,1970,14546
5810,Olivia,Brown,1982,16664
5811,Sarah,Williams,1976,12635
5812,Emma,Davis,1975,19421
5813,Sarah,Brown,1987,17463
5814,William,Miller,1978,13923
5815,Jane,Williams,1989,17868
5816,James,Brown,1996,19383
5817,James,Davis,1970,11633
5818,William,Williams,1980,10176
5819,David,Williams,1971,16313
5820,James,Garcia,1984,18302
5821,Michael,Garcia,1985,19724
5822,David,Williams,1992,18332
5823,Sarah,Smith,1979,14077
5824,David,Miller,1972,14004
5825,William,Martinez,1997,13497
5826,John,Miller,1977,10500
5827,Michael,Rodriguez,1988,16583
5828,Emma,Jones,1985,18918
5829,David,Williams,1989,10987
5830,James,Rodriguez,1993,18591
5831,Jane,Garcia,1989,16337
5832,Emily,Johnson,1976,18697
5833,David,Miller,1981,19178
5834,David,Miller,1984,14312
5835,Emily,Rodriguez,1982,10146
5836,John,Martinez,1981,13046
5837,James,Brown,1987,17456
5838,Sarah,Smith,1988,19288
5839,David,Rodriguez,1986,18048
5840,Emily,Garcia,2000,19231
5841,John,Jones,1995,15350
5842,James,Miller,1984,18502
5843,Olivia,Brown,1974,12381
5844,Emma,Miller,1984,14050
5845,Emily,Garcia,1993,17191
5846,Emma,Davis,1989,17000
5847,David,Williams,1992,18093
5848,Michael,Martinez,1999,10302
5849,Emily,Garcia,2000,12047
5850,David,Garcia,1979,11340
5851,Sarah,Miller,1991,13832
5852,William,Jones,1972,17042
5853,Jane,Williams,1984,12318
5854,John,Smith,1978,15681
5855,Jane,Martinez,1973,15948
5856,John,Davis,1981,19755
5857,Emily,Jones,1995,15535
5858,John,Johnson,1994,13917
5859,Emma,Smith,1987,11434
5860,William,Davis,1980,12603
5861,John,Martinez,1973,16242
5862,David,Smith,1980,16298
5863,John,Garcia,1985,13897
5864,Sarah,Garcia,1979,11078
5865,Sarah,Miller,1998,15662
5866,Sarah,Garcia,2000,18832
5867,Emily,Davis,1989,17882
5868,Emily,Brown,1982,14690
5869,James,Rodriguez,1986,10361
5870,Emily,Johnson,1978,13002
5871,James,Rodriguez,1985,18916
5872,Jane,Brown,1987,18596
5873,William,Miller,1989,13536
5874,David,Martinez,1977,16252
5875,John,Johnson,1987,13404
5876,Emily,Davis,1996,14181
5877,Michael,Davis,1975,15645
5878,William,Martinez,1972,13446
5879,Emma,Williams,1997,18217
5880,Olivia,Martinez,1981,11977
5881,David,Miller,1987,12968
5882,Olivia,Williams,1988,18167
5883,Emily,Miller,1995,17131
5884,James,Davis,1989,10032
5885,Olivia,Garcia,1983,16642
5886,John,Rodriguez,1993,17409
5887,David,Johnson,1981,11371
5888,Olivia,Garcia,1999,18520
5889,Olivia,Davis,1991,18929
5890,Emma,Martinez,1973,10620
5891,Emma,Miller,1971,17539
5892,David,Smith,1991,11149
5893,Sarah,Garcia,1982,16591
5894,David,Jones,1992,16356
5895,David,Davis,1970,10664
5896,Emma,Davis,1987,15249
5897,Emma,Jones,1995,13239
5898,David,Jones,1996,10610
5899,William,Miller,1973,17576
5900,William,Martinez,1981,14470
5901,David,Brown,1995,19617
5902,William,Johnson,1987,11475
5903,Emily,Rodriguez,1990,14917
5904,Emma,Rodriguez,2000,18520
5905,Michael,Rodriguez,1989,17822
5906,Emma,Davis,1979,17807
5907,Emily,Garcia,1990,12274
5908,Sarah,Jones,1989,16001
5909,Emma,Williams,1982,14096
5910,Emma,Garcia,1985,10772
5911,James,Brown,1996,13488
5912,Sarah,Johnson,1973,14283
5913,Sarah,Williams,1985,10228
5914,Jane,Miller,1988,19422
5915,Michael,Miller,1993,14293
5916,John,Rodriguez,1997,19629
5917,Michael,Jones,1992,12895
5918,William,Garcia,1986,16370
5919,Jane,Garcia,1982,19913
5920,Emma,Brown,1980,11798
5921,Michael,Rodriguez,2000,10720
5922,Michael,Garcia,1977,14361
5923,Emma,Brown,1990,11360
5924,Sarah,Garcia,1971,17706
5925,David,Martinez,1978,18135
5926,Sarah,Davis,1984,16356
5927,James,Davis,1986,14734
5928,David,Brown,1971,19128
5929,James,Brown,1994,10643
5930,Emily,Brown,1972,17533
5931,Jane,Garcia,1993,11879
5932,James,Martinez,1999,15006
5933,Emily,Smith,1975,12934
5934,David,Garcia,1983,15709
5935,Jane,Jones,1994,17502
5936,William,Davis,1994,18592
5937,Olivia,Smith,1998,14318
5938,Michael,Miller,1979,16601
5939,Jane,Rodriguez,1984,13628
5940,Sarah,Williams,1988,19707
5941,Michael,Garcia,1975,14883
5942,William,Davis,1975,10673
5943,Jane,Miller,1994,15160
5944,Olivia,Jones,1990,17701
5945,Sarah,Smith,1984,11950
5946,Emma,Jones,1970,11137
5947,William,Brown,1987,16702
5948,David,Rodriguez,1971,10958
5949,William,Williams,1993,18699
5950,Jane,Williams,1996,13180
